"","dyadid","EK1_ccode","year","countries_gwid","gwgroupid","groupname","countryname","groupsize","statusname","PowerfulTEK","EK1","EK1_ID","EK1_Groupname","EK1Status","EK1_from","EK1_to","EK1_size","G_EK_Contiguity","G_EK_DefensiveAlliance","G_EK_NeutralityAlliance","G_EK_NonaggressionAlliance","G_RegimeType","EK_RegimeType","Dispersion","M_EK_LangRel","M_goal","M_coherence","Job_security","M_support","G_support","EK_sup_dip","EK_sup_econ","EK_sup_mil","Dual_citizenship","Diaspora","related_MID","G_EthnicFract","EK_EthnicFract","g_gdp","ek_gdp","SQ","REP","peaceyears_rep","peaceyears_rep2","peaceyears_rep3","G_Cinc","EK_Cinc","GEKalliance","CincRatio","Dispersion2"
"173",359365,365,1991,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","SENIOR PARTNER",1946,1991,0.540000021,0,0,0,0,1,1,2,2,2,2,0,0,1,1,0,1,1,1,1,0.510300994,0.332997978,22174.68359,2683739.75,1,0,1,1,1,0.0009099188,0.10326506,0,113.488214552771,1
"174",359365,365,1992,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,0,0,0,2,2,2,2,2,2,0,0,1,1,0,1,1,1,1,0.510300994,0.332997978,12882.00293,2851083.25,1,0,0,0,0,0.00069917802,0.067257561,0,96.1951878864842,1
"175",359365,365,1993,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,0,0,0,2,2,2,2,2,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,12881.87207,2346365.75,1,0,1,1,1,0.00060313399,0.057996675,0,96.1588568404178,1
"176",359365,365,1994,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,0,0,0,2,2,2,2,2,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,11066.75586,1955325.625,1,0,2,4,8,0.00056360138,0.06705483,0,118.975631322975,1
"177",359365,365,1995,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,2,2,2,2,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,11685.25488,1826953,1,0,3,9,27,0.00055366626,0.06291417,1,113.631937766986,1
"178",359365,365,1996,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,2,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,10826.7959,1391432.5,1,0,4,16,64,0.00053907308,0.05920456,1,109.826593455566,1
"179",359365,365,1997,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,2,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,10522.93555,1331397.875,1,0,5,25,125,0.00051199645,0.056003846,1,109.383270137908,1
"180",359365,365,1998,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,2,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,8841.910156,1255449.25,1,0,6,36,216,0.0004908226,0.051257394,1,104.431609302424,1
"181",359365,365,1999,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,2,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,7659.452148,1330511.75,1,0,7,49,343,0.00048305443,0.051476691,1,106.5649910301,1
"182",359365,365,2000,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,7685.494629,1539544.625,1,0,8,64,512,0.00049499184,0.051474065,1,103.98972435586,1
"183",359365,365,2001,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,8091.59668,1477606.875,1,0,9,81,729,0.00047241405,0.053511951,1,113.273411322123,1
"184",359365,365,2002,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,8783.167969,1505335.5,1,0,10,100,1000,0.00037089016,0.049559519,1,133.623170266906,1
"185",359365,365,2003,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,9503.325195,1614003.125,1,0,11,121,1331,0.00041506244,0.049654987,1,119.632571427085,1
"186",359365,365,2004,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,10163.3418,1801288.125,1,0,12,144,1728,0.00042286786,0.047631226,1,112.638558059248,1
"187",359365,365,2005,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,1,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,10824.18848,2011903.125,1,0,13,169,2197,0.00038495043,0.040723398,1,105.788680376328,1
"188",359365,365,2006,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,1,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,11564.44434,2286555.25,1,0,14,196,2744,0.00032492995,0.041070685,1,126.39858221749,1
"189",359365,365,2007,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,1,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,12199.77734,2585305.75,1,0,15,225,3375,0.00035052895,0.041069247,1,117.16363798197,1
"190",359365,365,2008,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,1,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,13163.93359,2855575.75,1,0,16,256,4096,0.00032901435,0.040875051,1,124.234857841307,1
"191",359365,365,2009,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,13687.42285,2565496.75,1,0,17,289,4913,0.00026570651,0.039313033,1,147.956604450527,1
"192",359365,365,2010,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,15316.60938,2892628.25,1,0,18,324,5832,0.00024013755,0.039090596,1,162.784187645789,1
"193",359365,365,2011,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,17515.49805,3272003.25,1,0,19,361,6859,0.00023698511,0.039848171,1,168.146306744757,1
"194",359365,365,2012,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,17676.62109,3384326.5,1,0,20,400,8000,0.00023566837,0.039631136,1,168.164849614736,1
"195",359365,365,2013,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,19026.96094,3399175.25,1,0,21,441,9261,0.00021893819,0.03902708,1,178.256155310318,1
"196",359365,365,2014,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,19592.2793,3447919.25,1,0,22,484,10648,0.00023212357,0.039191708,1,168.839846810903,1
"197",359365,365,2015,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,56846.08594,699197.75,1,0,23,529,12167,0.00024032049,0.036756866,1,152.949363576947,1
"198",359365,365,2016,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,22174.68359,1331397.875,1,0,24,576,13824,0.00020698692,0.036472768,1,176.208081167641,1
"199",359365,365,2017,359,35903000,"Russian speakers","Moldova",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,0,1,0,0,2,1,2,2,1,2,0,0,1,1,0,1,1,1,0,0.510300994,0.332997978,102845.6875,3384326.5,1,0,25,625,15625,NA,NA,1,NA,1
"200",365640,640,2014,365,36549000,"Tatars","Russia",NA,"DISCRIMINATED",1,"Turkey",64002000,"Turkish","MONOPOLY",1946,2017,0.75,1,0,0,0,1,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0.332997978,0.298503995,3447919.25,1491256.625,0,1,1,1,1,0.039191708,0.014674584,0,0.374430836237094,1
"201",365640,640,2015,365,36505000,"Tatars","Russia",NA,"DISCRIMINATED",1,"Turkey",64002000,"Turkish","MONOPOLY",1946,2017,0.75,1,0,0,0,1,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0.332997978,0.298503995,7028.359375,2565496.75,0,1,2,4,8,0.036756866,0.014491173,0,0.39424397607783,1
"202",365640,640,2016,365,36505000,"Tatars","Russia",NA,"DISCRIMINATED",1,"Turkey",64002000,"Turkish","MONOPOLY",1946,2017,0.75,1,0,0,0,1,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0.332997978,0.298503995,45263.67188,1062791.625,0,1,3,9,27,0.036472768,0.014790365,0,0.405518029232111,1
"203",365640,640,2017,365,36505000,"Tatars","Russia",NA,"DISCRIMINATED",1,"Turkey",64002000,"Turkish","MONOPOLY",1946,2017,0.75,1,0,0,0,1,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0.332997978,0.298503995,49939.83594,1477606.875,0,1,4,16,64,NA,NA,0,NA,1
"204",366365,365,1991,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","SENIOR PARTNER",1946,1991,0.540000021,1,0,0,0,2,1,2,2,2,1,0,0,1,1,1,0,0,1,0,0.511049986,0.332997978,19431.77344,2683739.75,1,0,1,1,1,0.0002573774,0.10326506,0,401.220386871575,1
"205",366365,365,1992,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,1,2,2,2,2,1,0,0,1,1,1,0,0,1,0,0.511049986,0.332997978,14400.33496,2851083.25,1,0,2,4,8,0.00018631338,0.067257561,0,360.991577738539,1
"206",366365,365,1993,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,2,2,2,2,2,1,0,0,1,1,1,0,0,1,0,0.511049986,0.332997978,13673.50098,2346365.75,1,0,3,9,27,0.00019153628,0.057996675,0,302.79733427004,1
"207",366365,365,1994,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,2,2,2,2,2,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,13194.73438,1955325.625,1,0,4,16,64,0.00016966282,0.06705483,0,395.224068537821,1
"208",366365,365,1995,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,2,2,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,14404.00684,1826953,1,0,5,25,125,0.00019162413,0.06291417,0,328.320707835699,1
"209",366365,365,1996,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,2,2,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,13073.35938,1391432.5,1,0,6,36,216,0.00019933216,0.05920456,0,297.014591122677,1
"210",366365,365,1997,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,2,2,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,14076.78906,1331397.875,1,0,7,49,343,0.0001934715,0.056003846,0,289.468195574025,1
"211",366365,365,1998,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,2,2,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,15404.81055,1255449.25,1,0,8,64,512,0.00018812655,0.051257394,0,272.462307951748,1
"212",366365,365,1999,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,2,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,16105.67188,1330511.75,1,0,9,81,729,0.00018472639,0.051476691,0,278.664521078986,1
"213",366365,365,2000,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,17494.52734,1539544.625,1,0,10,100,1000,0.00016776159,0.051474065,0,306.828666800309,1
"214",366365,365,2001,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,18323.05859,1477606.875,1,0,11,121,1331,0.00016329771,0.053511951,0,327.695660888325,1
"215",366365,365,2002,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,19539.07617,1505335.5,1,0,12,144,1728,0.00017468986,0.049559519,0,283.700032732295,1
"216",366365,365,2003,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,20675.17969,1614003.125,1,0,13,169,2197,0.00018211603,0.049654987,0,272.655773355042,1
"217",366365,365,2004,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,22359.78516,1801288.125,1,0,14,196,2744,0.00017079667,0.047631226,0,278.876783721837,1
"218",366365,365,2005,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,24226.94727,2011903.125,1,0,15,225,3375,0.00017389837,0.040723398,0,234.179296792719,1
"219",366365,365,2006,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,27042.75781,2286555.25,1,0,16,256,4096,0.00017429452,0.041070685,0,235.639565718991,1
"220",366365,365,2007,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,30611.09961,2585305.75,1,0,17,289,4913,0.00017642578,0.041069247,0,232.784840174718,1
"221",366365,365,2008,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,30935.50977,2855575.75,1,0,0,0,0,0.00018198031,0.040875051,0,224.612492417449,1
"222",366365,365,2009,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,28049.95898,2565496.75,1,0,1,1,1,0.00017105829,0.039313033,0,229.822436550722,1
"223",366365,365,2010,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,29056.29883,2892628.25,1,0,2,4,8,0.00016640028,0.039090596,0,234.919051818903,1
"224",366365,365,2011,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,32575.83008,3272003.25,1,0,3,9,27,0.00017651421,0.039848171,0,225.750499067469,1
"225",366365,365,2012,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,35269.05859,3384326.5,1,0,4,16,64,0.00018065707,0.039631136,0,219.372183994792,1
"226",366365,365,2013,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,36380.42578,3399175.25,1,0,5,25,125,0.00018570421,0.03902708,0,210.157217221947,1
"227",366365,365,2014,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,37561.5625,3447919.25,1,0,6,36,216,0.00018658001,0.039191708,0,210.053091968427,1
"228",366365,365,2015,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,28049.95898,709305.4375,1,0,7,49,343,0.00018042173,0.036756866,0,203.727488922759,1
"229",366365,365,2016,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,218703.6406,2011903.125,1,0,8,64,512,0.0001885996,0.036472768,0,193.387303048363,1
"230",366365,365,2017,366,36602000,"Russians","Estonia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,0.511049986,0.332997978,13758196,2346365.75,1,0,9,81,729,NA,NA,0,NA,1
"231",367365,365,1991,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","SENIOR PARTNER",1946,1991,0.540000021,1,0,0,0,2,1,2,2,1,1,0,1,0,0,0,1,0,1,0,0.585049987,0.332997978,39197.63672,2683739.75,1,0,1,1,1,0.00064415071,0.10326506,0,160.311955567044,1
"232",367365,365,1992,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,2,2,2,2,1,1,0,1,0,0,0,1,0,1,0,0.585049987,0.332997978,26712.50586,2851083.25,1,0,2,4,8,0.00039962155,0.067257561,0,168.30313830673,1
"233",367365,365,1993,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,2,2,2,1,1,0,1,0,1,0,1,0,1,0,0.585049987,0.332997978,24505.66797,2346365.75,1,0,3,9,27,0.00038454289,0.057996675,0,150.819782417509,1
"234",367365,365,1994,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,2,2,2,1,1,0,1,0,1,0,1,0,1,0,0.585049987,0.332997978,21436.69922,1955325.625,1,0,4,16,64,0.00037574893,0.06705483,0,178.456476243326,1
"235",367365,365,1995,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,2,2,2,1,1,0,1,0,1,0,0,0,1,0,0.585049987,0.332997978,20364.22461,1826953,1,0,5,25,125,0.0003753583,0.06291417,0,167.610973302042,1
"236",367365,365,1996,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,2,2,2,1,1,0,1,0,1,0,0,0,1,0,0.585049987,0.332997978,20300.17578,1391432.5,1,0,6,36,216,0.00037148123,0.05920456,0,159.374297323178,1
"237",367365,365,1997,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,2,2,2,1,1,0,1,0,1,0,0,0,1,0,0.585049987,0.332997978,21666.80469,1331397.875,1,0,7,49,343,0.00037384121,0.056003846,0,149.806507420624,1
"238",367365,365,1998,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,2,2,2,1,2,0,1,0,1,1,0,0,1,1,0.585049987,0.332997978,23508.75977,1255449.25,1,0,8,64,512,0.0003482303,0.051257394,0,147.193951818667,1
"239",367365,365,1999,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,2,2,2,1,2,0,1,0,1,1,0,0,1,1,0.585049987,0.332997978,24774.81445,1330511.75,1,0,9,81,729,0.00034575083,0.051476691,0,148.883781421436,1
"240",367365,365,2000,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,25391.75977,1539544.625,1,0,10,100,1000,0.00033634761,0.051474065,0,153.038295708419,1
"241",367365,365,2001,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,26671.70508,1477606.875,1,0,11,121,1331,0.00035371521,0.053511951,0,151.285411221078,1
"242",367365,365,2002,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,28950.14453,1505335.5,1,0,12,144,1728,0.00035376599,0.049559519,0,140.091247889601,1
"243",367365,365,2003,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,29907.26953,1614003.125,1,0,13,169,2197,0.00034518086,0.049654987,0,143.852086700288,1
"244",367365,365,2004,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,31469.35742,1801288.125,1,0,14,196,2744,0.0003490024,0.047631226,0,136.478219060958,1
"245",367365,365,2005,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,33578.01172,2011903.125,1,0,15,225,3375,0.00034491552,0.040723398,0,118.067745980233,1
"246",367365,365,2006,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,37598.16406,2286555.25,1,0,16,256,4096,0.00034764071,0.041070685,0,118.141183752616,1
"247",367365,365,2007,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,43185.44922,2585305.75,1,0,17,289,4913,0.0003497611,0.041069247,0,117.420853834231,1
"248",367365,365,2008,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,43986.62891,2855575.75,1,0,18,324,5832,0.00034843196,0.040875051,0,117.311428607181,1
"249",367365,365,2009,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,37700.53906,2565496.75,1,0,19,361,6859,0.00032259725,0.039313033,0,121.864129343942,1
"250",367365,365,2010,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,37621.61328,2892628.25,1,0,20,400,8000,0.00030102691,0.039090596,0,129.857480183416,1
"251",367365,365,2011,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,40864.75391,3272003.25,1,0,21,441,9261,0.00028460802,0.039848171,0,140.010710169025,1
"252",367365,365,2012,367,36702000,"Russians","Latvia",NA,"POWERLESS",1,"Russia",36501000,"Russians","DOMINANT",1992,2001,0.797999978,1,0,0,0,3,1,2,2,1,2,0,1,0,1,1,0,0,1,0,0.585049987,0.332997978,43187.86328,3384326.5,1,0,22,484,10648,0.00029248101,0.039631136,0,135.499860315718,1
