dyadid;EK1_ccode;year;countries_gwid;gwgroupid;groupname;countryname;groupsize;statusname;PowerfulTEK;EK1;EK1_ID;EK1_Groupname;EK1Status;EK1_from;EK1_to;EK1_size;G_EK_Contiguity;G_EK_DefensiveAlliance;G_EK_NeutralityAlliance;G_EK_NonaggressionAlliance;G_EK_Entente;G_EK_Smoothtotrade;G_cinc;EK_cinc;G_RegimeType;EK_RegimeType;Dispersion;M_EK_LangRel;M_goal;M_coherence;G_repressionlevel;G_rep_cul;G_rep_econ;G_rep_pol;G_rep_phys;Job_security;M_support;G_support;G_nationalism;EK_sup_dip;EK_sup_econ;EK_sup_mil;EK_supportlevel;Dual_citizenship;Diaspora;revstatb;imputed_G_EK_Smoothtotrade;imputed_G_cinc;imputed_EK_cinc;related_MID;G_EthnicFract;EK_EthnicFract;CincRatio;RepressionMagnitude;domesticviolence;g_gdp;ek_gdp;distcap;G_EK_Contiguity_z;G_EK_DefensiveAlliance_z;G_EK_NeutralityAlliance_z;G_EK_NonaggressionAlliance_z;G_EK_Entente_z;imputed_G_EK_Smoothtotrade_z;Dispersion_z;M_EK_LangRel_z;Dual_citizenship_z;Diaspora_z;EK_RegimeType_z;EK_Ethnicfract_z;M_support_z;CincRatio_z;g1;g1_n;EK_support;groupsize_z;M_coherence_z;M_goal_z;EK_support_z;ms;ms_n;SQ;SQ1;MID_DV;MID_DV1;REP;peaceyears_mid;peaceyears_mid2;peaceyears_mid3;peaceyears_rep;peaceyears_rep2;peaceyears_rep3;peaceyears_dv;peaceyears_dv2;peaceyears_dv3;log_gdp;log_trade;mutualdem;MDR;MDR1;log_distcap;pea;pean;SQ_Predicted;MIDDV_Predicted;MIDDVR_Predicted
339350;350;1990;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,430515468;0,0005321;0,0033747;0;3;1;2;2;2;1;0;0;1;0;0;1;0;2.65;1;1;0;3;1;1;0;32,029305;0,0005321;0,0033747;0;0,096599996;0,058666945;6,342228904;1;0;13103,79102;169355,125;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,435129064;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;1,204015263;-0,457121308;-2,113997214;0,173461658;9;-0,029805734;1,026190401;0,992664336;1,238016003;4,43108027;0,861332537;1;1;0;0;0;1;1;1;1;1;1;1;1;1;9,480656624;3,466651201;0;0;0;6,214856148;15,59324837;0,999934554;1;0;0
339350;350;1991;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,432222126;0,000453;0,0035227;1;3;1;2;2;2;1;0;0;1;0;0;1;0;2.65;1;1;0;3;1;1;0;25,484459;0,000453;0,0035227;0;0,096599996;0,058666945;7,776379691;1;0;10943,84863;181304,1563;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,436904386;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;1,204015263;-0,436735751;-2,093611657;0,175306931;9;-0,029805734;1,026190401;0,992664336;1,238016003;4,43108027;0,861332537;1;1;0;0;0;2;4;8;2;4;8;2;4;8;9,300532341;3,238068819;0;0;0;6,214856148;15,59502411;1;1;0;0
339350;350;1992;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,422619958;0,0006135;0,0037818;1;3;1;2;2;2;1;0;0;1;0;0;1;0;1.22;1;1;0;3;1;1;0;62,307716;0,0006135;0,0037818;0;0,096599996;0,058666945;6,164303178;1;0;8529,643555;186621,7969;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,426915893;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;1,204015263;-0,459650411;-2,116526317;0,173232727;9;-0,029805734;1,026190401;0,992664336;1,238016003;4,43108027;0,861332537;1;1;0;0;0;3;9;27;3;9;27;3;9;27;9,05130291;4,132085323;0;0;0;6,214856148;15,58503532;0,999632001;1;0;0
339350;350;1993;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,412849894;0,0006413;0,0037209;1;3;1;2;2;2;1;0;0;1;0;0;1;0;0.69;1;1;0;3;1;1;0;99,774834;0,0006413;0,0037209;0;0,096599996;0,058666945;5,802120692;1;0;10397,2207;189464,5781;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,41675275;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;1,204015263;-0,464798609;-2,121674515;0,172766719;9;-0,029805734;1,026190401;0,992664336;1,238016003;4,43108027;0,861332537;1;1;0;1;0;4;16;64;4;16;64;4;16;64;9,249294281;4,602915764;0;0;1;6,214856148;15,57487202;0,999257505;1;0;0
339350;350;1994;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,419019936;0,0006439;0,0035147;1;3;1;2;2;2;1;0;0;1;0;0;1;0;0.69;1;1;0;3;1;1;1;76,113403;0,0006439;0,0035147;1;0,096599996;0,058666945;5,458456282;1;0;12423,66797;200127,9531;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,423171031;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;1,204015263;-0,469683584;-2,126559489;0,172324538;9;-0,029805734;1,026190401;0,992664336;1,238016003;4,43108027;0,861332537;1;1;1;0;0;5;25;125;5;25;125;5;25;125;9,427358627;4,332224369;0;1;0;6,214856148;15,58129025;0,999494016;1;0;0
339350;350;1995;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,383584094;0,000556;0,0039223;1;3;1;2;2;2;1;0;0;1;0;0;1;0;0.69;1;1;0;3;1;1;0;212,00595;0,000556;0,0039223;0;0,096599996;0,058666945;7,054496403;1;0;13408,30566;210839,9844;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,386309497;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;1,204015263;-0,446996871;-2,103872776;0,174378108;9;-0,029805734;1,026190401;0,992664336;1,238016003;4,43108027;0,861332537;1;1;0;0;0;1;1;1;6;36;216;6;36;216;9,503629684;5,356614113;0;0;0;6,214856148;15,54442883;0,998135924;1;0;0
339350;350;1996;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,380604697;0,0005686;0,0040668;1;3;1;2;2;2;1;0;1;0;0;0;0;0;0.14599999999999999;1;0;0;3;1;1;0;223,43161;0,0005686;0,0040668;0;0,096599996;0,058666945;7,152303904;1;0;15897,17188;218703,6406;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,383210229;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,445606598;-0,267922001;0,340565855;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;2;4;8;7;49;343;7;49;343;9,67389679;5,409105301;0;0;0;6,214856148;13,10749722;0,908351481;1;0;0
339350;350;1997;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,386518565;0,0005676;0,0040643;1;3;1;2;2;2;1;0;1;0;0;0;0;0;0.14599999999999999;1;0;0;3;1;1;0;200,75258;0,0005676;0,0040643;0;0,096599996;0,058666945;7,160500352;1;0;12886,21484;236421,6406;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,38936203;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,445490091;-0,267805494;0,340576401;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;3;9;27;8;64;512;8;64;512;9,463912964;5,302073002;0;0;0;6,214856148;13,11364937;0,908578157;1;0;0
339350;350;1998;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,369117613;0,0003149;0,0042184;1;3;1;2;2;2;0;0;0;0;0;0;0;0;0.38100000000000001;1;0;0;3;1;1;0;267,48331;0,0003149;0,0042184;0;0,096599996;0,058666945;13,39599873;0;0;12879,90039;248474,5625;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,371260985;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,356856378;-0,17917178;0,348599404;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;4;16;64;9;81;729;9;81;729;9,463423729;5,589056969;0;0;0;6,214856148;13,09554768;0,907911241;1;0;0
339350;350;1999;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,363854315;0,0003038;0,0039753;1;3;1;2;2;2;0;0;0;0;0;0;0;0;0.38100000000000001;1;0;0;3;1;1;0;287,66748;0,0003038;0,0039753;0;0,096599996;0,058666945;13,08525346;0;0;14811,45703;254399,7344;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,365785927;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,361273428;-0,18358883;0,348199578;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;5;25;125;10;100;1000;10;100;1000;9,60315609;5,661805153;0;0;0;6,214856148;13,09007263;0,907709539;1;0;0
339350;350;2000;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,352953918;0,0005701;0,0037432;1;3;1;2;2;2;0;0;0;0;0;0;0;0;0.38100000000000001;1;0;0;3;1;1;0;329,4693;0,0005701;0,0037432;0;0,096599996;0,058666945;6,565865638;0;0;15202,24512;261260,4688;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,354446974;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,453942452;-0,276257854;0,339811305;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;6;36;216;11;121;1331;11;121;1331;9,629198074;5,797482967;0;0;0;6,214856148;13,0787344;0,90729177;1;0;0
339350;350;2001;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,334804293;0,0003858;0,0038224;1;3;1;2;2;2;0;0;0;0;0;0;0;0;0.38100000000000001;1;0;0;3;1;1;0;399,07111;0,0003858;0,0038224;0;0,096599996;0,058666945;9,907724209;0;0;15719,46387;275822,1563;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,335567134;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,40644002;-0,228755423;0,34411116;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;7;49;343;12;144;1728;12;144;1728;9,662654877;5,989139557;0;0;0;6,214856148;13,05985451;0,906596184;1;0;0
339350;350;2002;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,351361992;0,0003992;0,0040685;2;3;1;2;2;2;0;0;0;0;0;0;0;0;0.38100000000000001;1;0;0;3;1;1;0;335,57416;0,0003992;0,0040685;0;0,096599996;0,058666945;10,19163327;0;0;15852,83789;294089,625;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,352791;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,402404431;-0,224719833;0,344476456;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;8;64;512;13;169;2197;13;169;2197;9,671103477;5,815843105;1;0;0;6,214856148;13,07707787;0,907230735;1;0;0
339350;350;2003;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,336864334;0,0003553;0,003931;2;3;1;2;2;2;0;0;0;0;0;0;0;0;0.38100000000000001;1;0;0;3;1;1;0;391,17108;0,0003553;0,003931;0;0,096599996;0,058666945;11,06388967;0;0;16888,77539;299007,875;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,337710057;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,390005851;-0,212321254;0,345598759;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;9;81;729;14;196;2744;14;196;2744;9,734404564;5,969144821;1;0;0;6,214856148;13,06199741;0,90667516;1;0;0
339350;350;2004;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,322127924;0,0003561;0,0039302;2;3;1;2;2;2;0;0;0;0;0;0;0;0;0.38100000000000001;1;0;0;3;1;1;0;447,68359;0,0003561;0,0039302;0;0,096599996;0,058666945;11,03678742;0;0;18079,6582;316605,5938;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,322380755;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,390391092;-0,212706495;0,345563887;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;10;100;1000;15;225;3375;15;225;3375;9,802542686;6,104086876;1;0;0;6,214856148;13,04666805;0,906110346;1;0;0
339350;350;2005;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,320077249;0,0003607;0,0040292;2;3;1;2;2;2;0;0;0;0;0;0;0;0;0.38100000000000001;1;0;0;3;1;1;0;455,5477;0,0003607;0,0040292;0;0,096599996;0,058666945;11,1705018;0;0;18830,01953;304389,6563;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,320247576;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,388490426;-0,210805829;0,345735933;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;11;121;1331;16;256;4096;16;256;4096;9,843207359;6,121500492;1;0;0;6,214856148;13,04453468;0,906031787;1;0;0
339350;350;2006;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,302975018;0,0003641;0,0039974;2;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;521,13287;0,0003641;0,0039974;0;0,096599996;0,058666945;10,97885196;0;0;20351,99414;330175,3125;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,302457269;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,391214609;-0,213530011;0,345489344;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;12;144;1728;17;289;4913;17;289;4913;9,920933723;6,25600481;1;0;0;6,214856148;13,02674389;0,905376315;1;0;0
339350;350;2007;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,257440161;0,0002822;0,003934;2;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;695,75403;0,0002822;0,003934;0;0,096599996;0,058666945;13,94046775;0;0;21933,82422;345324,9375;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,255090404;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,349117091;-0,171432494;0,349299953;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;13;169;2197;18;324;5832;18;324;5832;9,99578476;6,544996262;1;0;0;6,214856148;12,97937775;0,903631151;1;0;0
339350;350;2008;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,203788303;0,0002812;0,0040059;2;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;901,50299;0,0002812;0,0040059;0;0,096599996;0,058666945;14,24573257;0;0;24247,3125;357975,4688;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,199279967;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,344777942;-0,167093345;0,349692727;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;14;196;2744;19;361;6859;19;361;6859;10,09606075;6,80406332;1;0;0;6,214856148;12,92356682;0,90157491;1;0;0
339350;350;2009;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,229791603;0,0002999;0,0038666;2;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;801,7832;0,0002999;0,0038666;0;0,096599996;0,058666945;12,89296432;0;0;26035,85352;351400,4063;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,22632946;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,364006698;-0,1863221;0,347952166;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;15;225;3375;20;400;8000;20;400;8000;10,16722965;6,68683815;1;0;0;6,214856148;12,95061684;0,902571499;1;0;0
339350;350;2010;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,248490972;0,0002955;0,0034881;2;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;730,07318;0,0002955;0,0034881;0;0,096599996;0,058666945;11,80406091;0;0;26054,17969;326483,8125;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,245781163;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,379484779;-0,201800182;0,346551112;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;16;256;4096;21;441;9261;21;441;9261;10,16793346;6,593144894;1;0;0;6,214856148;12,97006798;0,903288186;1;0;0
339350;350;2011;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,262223164;0,0003111;0,0033422;2;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;677,41174;0,0003111;0,0033422;0;0,096599996;0,058666945;10,7431694;0;0;26542,07227;293995,3438;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,260065842;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,394564689;-0,216880092;0,345186099;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;17;289;4913;22;484;10648;22;484;10648;10,18648624;6,518279076;1;0;0;6,214856148;12,98435307;0,903814495;1;0;0
339350;350;2012;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,29103303;0,0003094;0,002971;2;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;566,92908;0,0003094;0,002971;0;0,096599996;0,058666945;9,602456367;0;0;28811,39453;284763,625;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,290034818;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,410779212;-0,233094615;0,343718383;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;18;324;5832;23;529;12167;23;529;12167;10,26852608;6,34023428;1;0;0;6,214856148;13,01432228;0,904918611;1;0;0
339350;350;2013;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,293753113;;;3;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;556,49786;0,0003149;0,0085078;0;0,096599996;0,058666945;27,01746586;0;0;29124,04297;287361,0313;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,292864339;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,163235734;0,014448863;0,366125679;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;19;361;6859;24;576;13824;24;576;13824;10,27931976;6,32166338;1;0;0;6,214856148;13,01715183;0,90502286;1;0;0
339350;350;2014;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;-0,258639475;;;3;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;691,15479;0,0002317;0,0136385;0;0,096599996;0,058666945;58,86275356;0;0;30816,7168;285915,3125;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,256337971;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;0,289425132;0,467109729;0,40709992;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;20;400;8000;25;625;15625;25;625;15625;10,33581257;6,538363934;1;0;0;6,214856148;12,98062515;0,903677106;1;0;0
339350;350;2015;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;;;;3;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;758,55206;0,0026031;0,049657;0;0,096599996;0,058666945;19,07610157;0;0;64304,25781;2851083,25;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,238056124;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,276117265;-0,098432668;0,355907797;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;21;441;9261;26;676;17576;26;676;17576;11,07138157;6,631411552;1;0;0;6,214856148;12,96234322;0,903003573;1;0;0
339350;350;2016;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;;;;3;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;799,69592;0,0029802;0,0393509;0;0,096599996;0,058666945;13,20411382;0;0;37191,48438;132639,8594;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,226895645;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,359583902;-0,181899305;0,348352512;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;1;0;0;0;22;484;10648;27;729;19683;27;729;19683;10,52383518;6,684231758;1;0;0;6,214856148;12,95118237;0,902592361;1;0;0
339350;350;2017;339;33902000;Greeks;Albania;0,08;POWERLESS;1;Greece;35001000;Greeks;MONOPOLY;1946;2017;0,959999979;1;0;0;0;-0,358569076;;;;3;3;1;2;2;2;0;0;0;0;0;0;0;0;NA;1;0;0;3;1;1;0;2277,7659;0,0061649;0,0163819;0;0,096599996;0,058666945;2,657285601;0;0;245628,2969;120779,9609;500,1241;0,636905133;-0,625437609;-0,200005707;-0,358569076;-0,358569076;0,174038248;-1,685609868;0,165398524;1,845727564;0,379281377;2,050765097;-4,175235721;-0,63054524;-0,509500475;-0,331815877;0,334782269;3;-0,029805734;1,026190401;0,992664336;-0,134544854;1,22395891;0,544481997;1;;0;;0;23;529;12167;28;784;21952;28;784;21952;12,41157436;7,730950356;1;0;;6,214856148;12,5502491;0,887820661;1;0;0
343640;640;1991;343;34305000;Turks;Macedonia;0,039;POWERLESS;1;Turkey;64002000;Turkish;MONOPOLY;1946;2017;0,75;0;0;0;0;-0,358569076;;;0,0136925;;2;2;2;1;1;1;1;0;1;0;0;0;0;NA;1;0;0;2;0;1;0;1181,5598;0,001038;0,0136925;0;0,53489995;0,298503995;13,19123314;2;0;14015,7998;532867,4375;983,2172;-1,567766481;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,123313153;-0,308144177;0,165398524;-0,540989114;0,379281377;0,71845861;0,022471193;-0,63054524;-0,359766993;-0,182082395;0,348335939;2;-0,477571276;-0,24946065;-0,516453743;-0,363304997;-2,237335906;0,202520153;1;1;0;0;0;1;1;1;1;1;1;1;1;1;9,547940254;7,074590683;1;0;0;6,89083004;0,943094075;0,460175723;1;0;0
343640;640;1992;343;34305000;Turks;Macedonia;0,039;POWERLESS;1;Turkey;64002000;Turkish;MONOPOLY;1946;2017;0,75;0;0;0;0;-0,358569076;;;0,0136385;;2;2;2;1;1;1;1;0;1;0;0;0;0;NA;1;0;0;2;0;1;0;339,36801;0,0088726;0,0136385;0;0,53489995;0,298503995;1,537148074;2;0;12889,97852;556426,8125;983,2172;-1,567766481;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,351761899;-0,308144177;0,165398524;-0,540989114;0,379281377;0,71845861;0,022471193;-0,63054524;-0,52542253;-0,347737932;0,333341027;2;-0,477571276;-0,24946065;-0,516453743;-0,363304997;-2,237335906;0,202520153;1;1;0;0;0;2;4;8;2;4;8;2;4;8;9,464205742;5,827085018;1;0;0;6,89083004;1,171542764;0,468592525;1;0;0
343640;640;1993;343;34305000;Turks;Macedonia;0,039;POWERLESS;1;Turkey;64002000;Turkish;MONOPOLY;1946;2017;0,75;0;0;0;0;-0,358569076;-0,418503989;0,0002854;0,0141269;;2;2;2;1;1;1;1;0;1;0;0;0;0;NA;1;0;0;2;0;1;0;78,092003;0,0002854;0,0141269;0;0,53489995;0,298503995;49,49859846;2;0;12640,57129;608225,4375;983,2172;-1,567766481;-0,625437609;-0,200005707;-0,358569076;-0,358569076;-0,422634326;-0,308144177;0,165398524;-0,540989114;0,379281377;0,71845861;0,022471193;-0,63054524;0,156319518;0,334004115;0,395051382;2;-0,477571276;-0,24946065;-0,516453743;-0,363304997;-2,237335906;0,202520153;1;1;0;0;0;3;9;27;3;9;27;3;9;27;9,444666862;4,357887745;1;0;0;6,89083004;1,24241519;0,471203685;1;0;0
